,DetectionQuality,ScientificName,Source,Virus,Virus_Confirmed,Wild,accession,common_names,domestic,host_family,host_genus,most_specific_diagnostic_Test,host_order,reference_ID,host_species,virus_name_corrections,virus_name,viral_class,genome_composition,viral_genus,viral_kingdom,last_change,MSL_of_last_change,viral_order,viral_phylum,proposal_for_last_change ,PubMed_Search,PubMed_Search_ln,viral_realm,Sort,viral_species,viral_subclass,viral_subfamily,viral_subgenus,viral_subkingdom,viral_suborder,viral_subphylum,viral_subrealm,taxon_history_URL,type_species,family,genus,hits,hits_ln,number_of_hosts,order,species,tax_id,tax_id_n,virus_name_old,VF,viral_family,group,Order
5931,,Fulica atra,genbank,Batai virus,1,,4,"Common Coot, Eurasian Coot, Coot, European Coot",,Rallidae,Fulica,PCR,Gruiformes,genbank,atra,Batai virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,46.0,3.8066847117456315,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,104.0,4.64440051447976,0.0,Bunyavirales,Bunyamwera orthobunyavirus,80942.0,80942.0,Batai virus,Peribunyaviridae,Peribunyaviridae,1.0,GRUIFORMES
5932,,Homo sapiens,genbank,Batai virus,1,,1,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Batai virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,46.0,3.8066847117456315,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,104.0,4.64440051447976,0.0,Bunyavirales,Bunyamwera orthobunyavirus,80942.0,80942.0,Batai virus,Peribunyaviridae,Peribunyaviridae,5.0,Humans
5933,,Homo sapiens,genbank,Batai virus,1,,1,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Batai virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,46.0,3.8066847117456315,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,104.0,4.64440051447976,0.0,Bunyavirales,Bunyamwera orthobunyavirus,80942.0,80942.0,Batai virus,Peribunyaviridae,Peribunyaviridae,9.0,Humans
5934,,Homo sapiens,genbank,Batai virus,1,,1,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Batai virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,46.0,3.8066847117456315,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,104.0,4.64440051447976,0.0,Bunyavirales,Bunyamwera orthobunyavirus,80942.0,80942.0,Batai virus,Peribunyaviridae,Peribunyaviridae,3.0,Humans
5935,,Homo sapiens,genbank,Batai virus,1,,1,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Batai virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,46.0,3.8066847117456315,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,104.0,4.64440051447976,0.0,Bunyavirales,Bunyamwera orthobunyavirus,80942.0,80942.0,Batai virus,Peribunyaviridae,Peribunyaviridae,1.0,Humans
5936,,Homo sapiens,genbank,Bayou orthohantavirus,1,,2,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Bayou orthohantavirus,Bayou orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,358.0,Bayou orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180025,0.0,Hantaviridae,Orthohantavirus,13.0,2.5650262775800314,0.0,Bunyavirales,Bayou orthohantavirus,1980459.0,1980459.0,Bayou orthohantavirus,Hantaviridae,Hantaviridae,7.0,Humans
5937,,Homo sapiens,genbank,Bayou orthohantavirus,1,,2,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Bayou orthohantavirus,Bayou orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,358.0,Bayou orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180025,0.0,Hantaviridae,Orthohantavirus,13.0,2.5650262775800314,0.0,Bunyavirales,Bayou orthohantavirus,1980459.0,1980459.0,Bayou orthohantavirus,Hantaviridae,Hantaviridae,7.0,Humans
5938,,Oryzomys palustris,genbank,Bayou orthohantavirus,1,,6,Marsh Rice Rat,,Cricetidae,Oryzomys,PCR,Rodentia,genbank,palustris,Bayou orthohantavirus,Bayou orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,358.0,Bayou orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180025,0.0,Hantaviridae,Orthohantavirus,13.0,2.5650262775800314,0.0,Bunyavirales,Bayou orthohantavirus,1980459.0,1980459.0,Bayou orthohantavirus,Hantaviridae,Hantaviridae,7.0,RODENTIA
5939,,Oryzomys palustris,genbank,Bayou orthohantavirus,1,,6,Marsh Rice Rat,,Cricetidae,Oryzomys,PCR,Rodentia,genbank,palustris,Bayou orthohantavirus,Bayou orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,358.0,Bayou orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180025,0.0,Hantaviridae,Orthohantavirus,13.0,2.5650262775800314,0.0,Bunyavirales,Bayou orthohantavirus,1980459.0,1980459.0,Bayou orthohantavirus,Hantaviridae,Hantaviridae,7.0,RODENTIA
5940,,Neotoma macrotis,genbank,Bear Canyon mammarenavirus,1,,6,"Big-eared Woodrat, Large-eared Woodrat",,Cricetidae,Neotoma,PCR,Rodentia,genbank,macrotis,Bear Canyon mammarenavirus,Bear Canyon mammarenavirus,Ellioviricetes,ssRNA(+/-),Mammarenavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,302.0,Bear Canyon mammarenavirus,,,,,,Polyploviricotina,,ICTVonline=20182572,0.0,Arenaviridae,Mammarenavirus,29.0,3.3673303121505778,0.0,Bunyavirales,Bear Canyon mammarenavirus,192848.0,192848.0,Bear Canyon mammarenavirus,Arenaviridae,Arenaviridae,2.0,RODENTIA
5941,,Peromyscus boylii,genbank,Bear Canyon mammarenavirus,1,,1,Brush Mouse,,Cricetidae,Peromyscus,PCR,Rodentia,genbank,boylii,Bear Canyon mammarenavirus,Bear Canyon mammarenavirus,Ellioviricetes,ssRNA(+/-),Mammarenavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,302.0,Bear Canyon mammarenavirus,,,,,,Polyploviricotina,,ICTVonline=20182572,0.0,Arenaviridae,Mammarenavirus,29.0,3.3673303121505778,0.0,Bunyavirales,Bear Canyon mammarenavirus,192848.0,192848.0,Bear Canyon mammarenavirus,Arenaviridae,Arenaviridae,2.0,RODENTIA
5942,,Peromyscus californicus,genbank,Bear Canyon mammarenavirus,1,,9,California Mouse,,Cricetidae,Peromyscus,PCR,Rodentia,genbank,californicus,Bear Canyon mammarenavirus,Bear Canyon mammarenavirus,Ellioviricetes,ssRNA(+/-),Mammarenavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,302.0,Bear Canyon mammarenavirus,,,,,,Polyploviricotina,,ICTVonline=20182572,0.0,Arenaviridae,Mammarenavirus,29.0,3.3673303121505778,0.0,Bunyavirales,Bear Canyon mammarenavirus,192848.0,192848.0,Bear Canyon mammarenavirus,Arenaviridae,Arenaviridae,2.0,RODENTIA
5943,,Homo sapiens,genbank,Bermejo virus,1,,2,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Bermejo virus,Andes orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,355.0,Andes orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180022,0.0,Hantaviridae,Orthohantavirus,4.0,1.386544329875098,4.0,Bunyavirales,Andes orthohantavirus,69243.0,69243.0,Bermejo virus,Hantaviridae,Hantaviridae,10.0,Humans
5944,,Homo sapiens,genbank,Bermejo virus,1,,2,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Bermejo virus,Andes orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,355.0,Andes orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180022,0.0,Hantaviridae,Orthohantavirus,4.0,1.386544329875098,4.0,Bunyavirales,Andes orthohantavirus,69243.0,69243.0,Bermejo virus,Hantaviridae,Hantaviridae,8.0,Humans
5945,,Homo sapiens,genbank,Bermejo virus,1,,2,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Bermejo virus,Andes orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,355.0,Andes orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180022,0.0,Hantaviridae,Orthohantavirus,4.0,1.386544329875098,4.0,Bunyavirales,Andes orthohantavirus,69243.0,69243.0,Bermejo virus,Hantaviridae,Hantaviridae,3.0,Humans
5946,,Oligoryzomys chacoensis,genbank,Bermejo virus,1,,2,Chacoan Pygmy Rice Rat,,Cricetidae,Oligoryzomys,PCR,Rodentia,genbank,chacoensis,Bermejo virus,Andes orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,355.0,Andes orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180022,0.0,Hantaviridae,Orthohantavirus,4.0,1.386544329875098,4.0,Bunyavirales,Andes orthohantavirus,69243.0,69243.0,Bermejo virus,Hantaviridae,Hantaviridae,10.0,RODENTIA
5947,,Oligoryzomys chacoensis,genbank,Bermejo virus,1,,2,Chacoan Pygmy Rice Rat,,Cricetidae,Oligoryzomys,PCR,Rodentia,genbank,chacoensis,Bermejo virus,Andes orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,355.0,Andes orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180022,0.0,Hantaviridae,Orthohantavirus,4.0,1.386544329875098,4.0,Bunyavirales,Andes orthohantavirus,69243.0,69243.0,Bermejo virus,Hantaviridae,Hantaviridae,8.0,RODENTIA
5948,,Oligoryzomys chacoensis,genbank,Bermejo virus,1,,2,Chacoan Pygmy Rice Rat,,Cricetidae,Oligoryzomys,PCR,Rodentia,genbank,chacoensis,Bermejo virus,Andes orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,355.0,Andes orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180022,0.0,Hantaviridae,Orthohantavirus,4.0,1.386544329875098,4.0,Bunyavirales,Andes orthohantavirus,69243.0,69243.0,Bermejo virus,Hantaviridae,Hantaviridae,3.0,RODENTIA
5949,,Homo sapiens,genbank,Bhanja virus,1,,3,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Bhanja virus,Bhanja virus,,,,,,,,,,46.0,3.8066847117456315,,,,,,,,,,,,,Phenuiviridae,Phlebovirus,18.0,2.890427311908568,2.0,Bunyavirales,Bhanja virus,1213620.0,1213620.0,Bhanja virus,,Not_Assinged,1.0,Humans
5950,,Neotoma albigula,genbank,Big brushy tank virus,1,,10,White-throated Woodrat,,Cricetidae,Neotoma,PCR,Rodentia,genbank,albigula,Big brushy tank virus,Whitewater Arroyo mammarenavirus,Ellioviricetes,ssRNA(+/-),Mammarenavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,334.0,Whitewater Arroyo mammarenavirus,,,,,,Polyploviricotina,,ICTVonline=20182602,0.0,Arenaviridae,Mammarenavirus,11.0,2.3979861777572986,0.0,Bunyavirales,Whitewater Arroyo mammarenavirus,466144.0,466144.0,Big brushy tank virus,Arenaviridae,Arenaviridae,4.0,RODENTIA
5951,,Neotoma albigula,genbank,Big brushy tank virus,1,,10,White-throated Woodrat,,Cricetidae,Neotoma,PCR,Rodentia,genbank,albigula,Big brushy tank virus,Whitewater Arroyo mammarenavirus,Ellioviricetes,ssRNA(+/-),Mammarenavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,334.0,Whitewater Arroyo mammarenavirus,,,,,,Polyploviricotina,,ICTVonline=20182602,0.0,Arenaviridae,Mammarenavirus,11.0,2.3979861777572986,0.0,Bunyavirales,Whitewater Arroyo mammarenavirus,466144.0,466144.0,Big brushy tank virus,Arenaviridae,Arenaviridae,9.0,RODENTIA
5952,,Sigmodon hispidus,genbank,Black Creek Canal orthohantavirus,1,,1,Hispid Cotton Rat,,Cricetidae,Sigmodon,PCR,Rodentia,genbank,hispidus,Black Creek Canal orthohantavirus,Black Creek Canal orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,359.0,Black Creek Canal orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180026,0.0,Hantaviridae,Orthohantavirus,5.0,1.6096378924367667,0.0,Bunyavirales,Black Creek Canal orthohantavirus,1980460.0,1980460.0,Black Creek Canal orthohantavirus,Hantaviridae,Hantaviridae,4.0,RODENTIA
5953,,Bos taurus,genbank,Bovine papular stomatitis virus,1,,34,,,Bovidae,Bos,PCR,Cetartiodactyla,genbank,taurus,Bovine papular stomatitis virus,Bovine papular stomatitis virus,,dsDNA,Parapoxvirus,,"Renamed,",14.0,,,ICTV 6th Report.pdf,51.0,3.9120430052281487,,4458.0,Bovine papular stomatitis virus,,Chordopoxvirinae,,,,,,ICTVonline=20184779,0.0,Poxviridae,Parapoxvirus,73.0,4.290473139684703,3.0,,Bovine papular stomatitis virus,129727.0,129727.0,Bovine papular stomatitis virus,Poxviridae,Poxviridae,6.0,CETARTIODACTYLA
5954,,Bison bison,genbank,Buffalopox virus,1,,55,American Bison,,Bovidae,Bison,PCR,Cetartiodactyla,genbank,bison,Buffalopox virus,Vaccinia virus,,dsDNA,Orthopoxvirus,,"Merged,Assigned as Type Species,",12.0,,,ICTV 5th Report.pdf,32.0,3.434019462029382,,4455.0,Vaccinia virus,,Chordopoxvirinae,,,,,,ICTVonline=20184775,1.0,Poxviridae,Orthopoxvirus,165.0,5.105951534488276,0.0,,Vaccinia virus,32605.0,32605.0,Buffalopox virus,Poxviridae,Poxviridae,9.0,CETARTIODACTYLA
5955,,Bison bison,genbank,Buffalopox virus,1,,55,American Bison,,Bovidae,Bison,PCR,Cetartiodactyla,genbank,bison,Buffalopox virus,Vaccinia virus,,dsDNA,Orthopoxvirus,,"Merged,Assigned as Type Species,",12.0,,,ICTV 5th Report.pdf,32.0,3.434019462029382,,4455.0,Vaccinia virus,,Chordopoxvirinae,,,,,,ICTVonline=20184775,1.0,Poxviridae,Orthopoxvirus,165.0,5.105951534488276,0.0,,Vaccinia virus,32605.0,32605.0,Buffalopox virus,Poxviridae,Poxviridae,9.0,CETARTIODACTYLA
5956,,Bos taurus,genbank,Buffalopox virus,1,,14,,,Bovidae,Bos,PCR,Cetartiodactyla,genbank,taurus,Buffalopox virus,Vaccinia virus,,dsDNA,Orthopoxvirus,,"Merged,Assigned as Type Species,",12.0,,,ICTV 5th Report.pdf,32.0,3.434019462029382,,4455.0,Vaccinia virus,,Chordopoxvirinae,,,,,,ICTVonline=20184775,1.0,Poxviridae,Orthopoxvirus,165.0,5.105951534488276,0.0,,Vaccinia virus,32605.0,32605.0,Buffalopox virus,Poxviridae,Poxviridae,9.0,CETARTIODACTYLA
5957,,Bos taurus,genbank,Buffalopox virus,1,,14,,,Bovidae,Bos,PCR,Cetartiodactyla,genbank,taurus,Buffalopox virus,Vaccinia virus,,dsDNA,Orthopoxvirus,,"Merged,Assigned as Type Species,",12.0,,,ICTV 5th Report.pdf,32.0,3.434019462029382,,4455.0,Vaccinia virus,,Chordopoxvirinae,,,,,,ICTVonline=20184775,1.0,Poxviridae,Orthopoxvirus,165.0,5.105951534488276,0.0,,Vaccinia virus,32605.0,32605.0,Buffalopox virus,Poxviridae,Poxviridae,9.0,CETARTIODACTYLA
5958,,Bubalus bubalis,genbank,Buffalopox virus,1,,1,,,Bovidae,Bubalus,PCR,Cetartiodactyla,genbank,bubalis,Buffalopox virus,Vaccinia virus,,dsDNA,Orthopoxvirus,,"Merged,Assigned as Type Species,",12.0,,,ICTV 5th Report.pdf,32.0,3.434019462029382,,4455.0,Vaccinia virus,,Chordopoxvirinae,,,,,,ICTVonline=20184775,1.0,Poxviridae,Orthopoxvirus,165.0,5.105951534488276,0.0,,Vaccinia virus,32605.0,32605.0,Buffalopox virus,Poxviridae,Poxviridae,9.0,CETARTIODACTYLA
5959,,Bubalus bubalis,genbank,Buffalopox virus,1,,1,,,Bovidae,Bubalus,PCR,Cetartiodactyla,genbank,bubalis,Buffalopox virus,Vaccinia virus,,dsDNA,Orthopoxvirus,,"Merged,Assigned as Type Species,",12.0,,,ICTV 5th Report.pdf,32.0,3.434019462029382,,4455.0,Vaccinia virus,,Chordopoxvirinae,,,,,,ICTVonline=20184775,1.0,Poxviridae,Orthopoxvirus,165.0,5.105951534488276,0.0,,Vaccinia virus,32605.0,32605.0,Buffalopox virus,Poxviridae,Poxviridae,9.0,CETARTIODACTYLA
5960,,Homo sapiens,genbank,Buffalopox virus,1,,58,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Buffalopox virus,Vaccinia virus,,dsDNA,Orthopoxvirus,,"Merged,Assigned as Type Species,",12.0,,,ICTV 5th Report.pdf,32.0,3.434019462029382,,4455.0,Vaccinia virus,,Chordopoxvirinae,,,,,,ICTVonline=20184775,1.0,Poxviridae,Orthopoxvirus,165.0,5.105951534488276,0.0,,Vaccinia virus,32605.0,32605.0,Buffalopox virus,Poxviridae,Poxviridae,9.0,Humans
5961,,Homo sapiens,genbank,Buffalopox virus,1,,58,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Buffalopox virus,Vaccinia virus,,dsDNA,Orthopoxvirus,,"Merged,Assigned as Type Species,",12.0,,,ICTV 5th Report.pdf,32.0,3.434019462029382,,4455.0,Vaccinia virus,,Chordopoxvirinae,,,,,,ICTVonline=20184775,1.0,Poxviridae,Orthopoxvirus,165.0,5.105951534488276,0.0,,Vaccinia virus,32605.0,32605.0,Buffalopox virus,Poxviridae,Poxviridae,9.0,Humans
5962,,Homo sapiens,genbank,Bundibugyo ebolavirus,1,,8,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Bundibugyo ebolavirus,Bundibugyo ebolavirus,Monjiviricetes,ssRNA(-),Ebolavirus,,"Moved,",33.0,Mononegavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,24.0,3.1355376932448666,,63.0,Bundibugyo ebolavirus,,,,,,Haploviricotina,,ICTVonline=20181565,0.0,Filoviridae,Ebolavirus,19.0,2.9444916093603952,0.0,Mononegavirales,Bundibugyo ebolavirus,565995.0,565995.0,Bundibugyo ebolavirus,Filoviridae,Filoviridae,9.0,Humans
5963,,Equus caballus,genbank,Bunyamwera virus,1,,12,,,Equidae,Equus,PCR,Perissodactyla,genbank,caballus,Bunyamwera virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,105.0,4.64440051447976,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,73.0,4.290473139684703,35.0,Bunyavirales,Bunyamwera orthobunyavirus,35304.0,35304.0,Bunyamwera virus,Peribunyaviridae,Peribunyaviridae,5.0,PERISSODACTYLA
5964,,Equus caballus,genbank,Bunyamwera virus,1,,12,,,Equidae,Equus,PCR,Perissodactyla,genbank,caballus,Bunyamwera virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,105.0,4.64440051447976,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,73.0,4.290473139684703,35.0,Bunyavirales,Bunyamwera orthobunyavirus,35304.0,35304.0,Bunyamwera virus,Peribunyaviridae,Peribunyaviridae,9.0,PERISSODACTYLA
5965,,Equus caballus,genbank,Bunyamwera virus,1,,12,,,Equidae,Equus,PCR,Perissodactyla,genbank,caballus,Bunyamwera virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,105.0,4.64440051447976,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,73.0,4.290473139684703,35.0,Bunyavirales,Bunyamwera orthobunyavirus,35304.0,35304.0,Bunyamwera virus,Peribunyaviridae,Peribunyaviridae,3.0,PERISSODACTYLA
5966,,Equus caballus,genbank,Bunyamwera virus,1,,12,,,Equidae,Equus,PCR,Perissodactyla,genbank,caballus,Bunyamwera virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,105.0,4.64440051447976,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,73.0,4.290473139684703,35.0,Bunyavirales,Bunyamwera orthobunyavirus,35304.0,35304.0,Bunyamwera virus,Peribunyaviridae,Peribunyaviridae,1.0,PERISSODACTYLA
5967,,Homo sapiens,genbank,Bwamba orthobunyavirus,1,,4,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Bwamba orthobunyavirus,Bwamba orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,5.0,1.386544329875098,,424.0,Bwamba orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180102,0.0,Peribunyaviridae,Orthobunyavirus,17.0,2.833272165855592,0.0,Bunyavirales,Bwamba orthobunyavirus,35310.0,35310.0,Bwamba orthobunyavirus,Peribunyaviridae,Peribunyaviridae,4.0,Humans
5968,,Homo sapiens,genbank,Bwamba orthobunyavirus,1,,4,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Bwamba orthobunyavirus,Bwamba orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,5.0,1.386544329875098,,424.0,Bwamba orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180102,0.0,Peribunyaviridae,Orthobunyavirus,17.0,2.833272165855592,0.0,Bunyavirales,Bwamba orthobunyavirus,35310.0,35310.0,Bwamba orthobunyavirus,Peribunyaviridae,Peribunyaviridae,6.0,Humans
5969,,Homo sapiens,genbank,Cache Valley virus,1,,3,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Cache Valley virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,79.0,4.3567216471202315,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,259.0,5.556831922695945,0.0,Bunyavirales,Bunyamwera orthobunyavirus,80935.0,80935.0,Cache Valley virus,Peribunyaviridae,Peribunyaviridae,5.0,Humans
5970,,Homo sapiens,genbank,Cache Valley virus,1,,3,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Cache Valley virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,79.0,4.3567216471202315,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,259.0,5.556831922695945,0.0,Bunyavirales,Bunyamwera orthobunyavirus,80935.0,80935.0,Cache Valley virus,Peribunyaviridae,Peribunyaviridae,9.0,Humans
5971,,Homo sapiens,genbank,Cache Valley virus,1,,3,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Cache Valley virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,79.0,4.3567216471202315,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,259.0,5.556831922695945,0.0,Bunyavirales,Bunyamwera orthobunyavirus,80935.0,80935.0,Cache Valley virus,Peribunyaviridae,Peribunyaviridae,3.0,Humans
5972,,Homo sapiens,genbank,Cache Valley virus,1,,3,Human,,Hominidae,Homo,PCR,Primates,genbank,sapiens,Cache Valley virus,Bunyamwera orthobunyavirus,Ellioviricetes,ssRNA(-),Orthobunyavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,79.0,4.3567216471202315,,422.0,Bunyamwera orthobunyavirus,,,,,,Polyploviricotina,,ICTVonline=20180100,1.0,Peribunyaviridae,Orthobunyavirus,259.0,5.556831922695945,0.0,Bunyavirales,Bunyamwera orthobunyavirus,80935.0,80935.0,Cache Valley virus,Peribunyaviridae,Peribunyaviridae,1.0,Humans
